periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
2020-01,2020-01-01,2020-02-29,43,2019-01-01,2019-12-31,0.450335,0.362113,0.601758,3.071068,57.0015,5801.5708,76.168,0.01716
2020-03,2020-03-01,2020-04-30,44,2019-03-01,2020-02-29,5.131854,28.712818,5.358434,0.933899,579.6179,366278.0,605.209,0.145601
2020-05,2020-05-01,2020-06-30,43,2019-05-01,2020-04-30,0.92592,1.214499,1.102043,0.94419,223.5745,70809.9453,266.1014,0.060134
2020-07,2020-07-01,2020-08-31,44,2019-07-01,2020-06-30,0.377536,0.207843,0.455898,0.781628,96.9936,13718.4619,117.1258,0.026387
2020-09,2020-09-01,2020-10-31,44,2019-09-01,2020-08-31,0.445119,0.272117,0.521649,0.493539,107.2527,15798.6748,125.6928,0.027994
2020-11,2020-11-01,2020-12-31,44,2019-11-01,2020-10-31,1.177767,1.687458,1.299022,3.845283,276.8689,93253.0078,305.3736,0.07893
2021-01,2021-01-01,2021-02-28,41,2020-01-01,2020-12-31,0.347312,0.176794,0.420469,0.40984,73.7089,7962.8394,89.2347,0.021091
2021-03,2021-03-01,2021-04-30,45,2020-03-01,2021-02-28,0.752435,0.66696,0.816676,13.052661,131.966,20515.666,143.2329,0.036114
2021-05,2021-05-01,2021-06-30,43,2020-05-01,2021-04-30,0.663147,0.608357,0.779973,1.801774,86.872,10439.9609,102.1761,0.023242
2021-07,2021-07-01,2021-08-31,44,2020-07-01,2021-06-30,1.226619,1.762076,1.327432,0.705622,146.6342,25181.1699,158.6858,0.037803
2021-09,2021-09-01,2021-10-31,43,2020-09-01,2021-08-31,0.38769,0.21658,0.465382,0.631816,53.9662,4196.5713,64.7809,0.014284
2021-11,2021-11-01,2021-12-31,45,2020-11-01,2021-10-31,1.006229,1.236379,1.111926,0.498992,138.6048,23459.3008,153.1643,0.034867
2022-01,2022-01-01,2022-02-28,41,2021-01-01,2021-12-31,0.36219,0.198803,0.445874,0.250472,54.2378,4458.1445,66.7693,0.013645
2022-03,2022-03-01,2022-04-30,44,2021-03-01,2022-02-28,1.474776,2.494875,1.579517,46.99464,193.9458,43147.6562,207.7201,0.051405
2022-05,2022-05-01,2022-06-30,44,2021-05-01,2022-04-30,1.734767,3.940768,1.985137,1.338142,183.5513,44117.7969,210.0424,0.045417
2022-07,2022-07-01,2022-08-31,44,2021-07-01,2022-06-30,3.423579,13.229676,3.637262,0.738178,353.1339,140756.1719,375.1749,0.080492
2022-09,2022-09-01,2022-10-31,43,2021-09-01,2022-08-31,1.04313,1.897087,1.377348,0.294366,212.0447,78390.8438,279.9836,0.044744
2022-11,2022-11-01,2022-12-31,44,2021-11-01,2022-10-31,0.963315,1.061561,1.030321,0.36728,283.8943,92198.0625,303.6413,0.058039
2023-01,2023-01-01,2023-02-28,42,2022-01-01,2022-12-31,0.390586,0.227229,0.476685,0.400731,153.8488,35254.8789,187.7628,0.032911
2023-03,2023-03-01,2023-04-30,43,2022-03-01,2023-02-28,0.339306,0.187534,0.433052,1.518059,138.7017,31337.248,177.0233,0.030459
2023-05,2023-05-01,2023-06-30,45,2022-05-01,2023-04-30,0.963762,1.248389,1.117313,12.404324,307.9216,127435.4688,356.981,0.072358
2023-07,2023-07-01,2023-08-31,44,2022-07-01,2023-06-30,1.37053,2.013759,1.41907,0.599213,322.3135,111374.9062,333.7288,0.079737
2023-09,2023-09-01,2023-10-31,43,2022-09-01,2023-08-31,0.373308,0.193429,0.439806,0.32504,112.4678,17556.7891,132.502,0.02716
2023-11,2023-11-01,2023-12-31,43,2022-11-01,2023-10-31,0.349717,0.160978,0.401221,0.233457,116.8424,17969.4883,134.0503,0.029541
2024-01,2024-01-01,2024-02-29,44,2023-01-01,2023-12-31,0.243906,0.068506,0.261736,0.193523,77.6329,6940.1997,83.3079,0.019818
2024-03,2024-03-01,2024-04-30,43,2023-03-01,2024-02-29,0.151221,0.04309,0.207581,0.127183,41.4341,3234.9648,56.8768,0.01078
2024-05,2024-05-01,2024-06-30,43,2023-05-01,2024-04-30,0.547897,0.606568,0.778825,1.296683,104.1172,21904.1367,148.0005,0.025554
2024-07,2024-07-01,2024-08-31,45,2023-07-01,2024-06-30,0.886735,0.994994,0.997494,1.915029,103.2444,13488.5713,116.1403,0.025325
2024-09,2024-09-01,2024-10-31,44,2023-09-01,2024-08-31,1.536351,2.787989,1.669727,0.687012,173.6348,35610.9492,188.7086,0.040772
2024-11,2024-11-01,2024-12-31,43,2023-11-01,2024-10-31,1.335074,1.865042,1.365665,0.4555,179.097,33562.5312,183.2008,0.040668
2025-01,2025-01-01,2025-02-28,43,2024-01-01,2024-12-31,0.926554,1.151672,1.07316,6.932166,180.3215,43619.6992,208.8533,0.043367
2025-03,2025-03-01,2025-04-30,43,2024-03-01,2025-02-28,0.472246,0.288191,0.536834,5.746102,90.264,10528.6787,102.6094,0.021496
2025-05,2025-05-01,2025-06-30,43,2024-05-01,2025-04-30,0.465301,0.285955,0.534747,44.794762,75.3106,7491.0151,86.5507,0.018218
2025-07,2025-07-01,2025-08-31,44,2024-07-01,2025-06-30,0.9561,1.076271,1.037435,0.692854,119.5952,16840.0332,129.7691,0.029689
2025-09,2025-09-01,2025-10-31,45,2024-09-01,2025-08-31,1.152249,1.434236,1.197596,0.459547,144.8518,22666.0273,150.5524,0.037253
2025-11,2025-11-01,2025-12-31,43,2024-11-01,2025-10-31,0.575717,0.422279,0.64983,0.253978,97.0901,12009.6865,109.5887,0.025796
