periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
2015-S1,2015-01-01,2015-06-30,122,2013-01-01,2014-12-31,1.02112,1.563233,1.250293,0.212969,122.3262,22434.1211,149.7802,0.048552
2015-S2,2015-07-01,2015-12-31,128,2013-07-01,2015-06-30,1.802511,3.812041,1.952445,0.474168,448.2588,235754.0938,485.5452,0.146215
2016-S1,2016-01-01,2016-06-30,126,2014-01-01,2015-12-31,0.389457,0.197071,0.443926,0.234393,170.9644,37976.4414,194.8755,0.054273
2016-S2,2016-07-01,2016-12-31,126,2014-07-01,2016-06-30,0.169567,0.038797,0.19697,0.271865,77.5276,8110.1333,90.0563,0.026023
2017-S1,2017-01-01,2017-06-30,124,2015-01-01,2016-12-31,0.462577,0.245084,0.49506,8.712293,127.5261,18627.1211,136.4812,0.043897
2017-S2,2017-07-01,2017-12-31,109,2015-07-01,2017-06-30,0.361803,0.175782,0.419263,38.581989,53.1333,3791.0808,61.5718,0.017708
2018-S1,2018-01-01,2018-06-30,121,2016-01-01,2017-12-31,1.18638,1.587502,1.259961,0.933491,145.8609,23996.2773,154.9073,0.051559
2018-S2,2018-07-01,2018-12-31,123,2016-07-01,2018-06-30,2.809066,10.806629,3.287344,3.054317,226.8001,70445.4766,265.4157,0.072258
2019-S1,2019-01-01,2019-06-30,123,2017-01-01,2018-12-31,0.728786,0.657786,0.81104,0.404377,80.955,8116.5605,90.092,0.025428
2019-S2,2019-07-01,2019-12-31,128,2017-07-01,2019-06-30,0.825168,0.84335,0.918341,0.343463,123.9207,19019.9844,137.913,0.036351
2020-S1,2020-01-01,2020-06-30,121,2018-01-01,2019-12-31,1.367453,2.846541,1.68717,0.481051,290.4797,128447.0078,358.3951,0.075291
2020-S2,2020-07-01,2020-12-31,123,2018-07-01,2020-06-30,0.658444,0.719567,0.848273,0.930455,186.1242,57496.1289,239.7835,0.051766
2021-S1,2021-01-01,2021-06-30,120,2019-01-01,2020-12-31,0.305422,0.13472,0.367042,4.905458,82.0246,9716.6836,98.5732,0.022512
2021-S2,2021-07-01,2021-12-31,126,2019-07-01,2021-06-30,0.751067,0.710979,0.843196,0.538416,157.9426,31441.1016,177.3164,0.040434
2022-S1,2022-01-01,2022-06-30,124,2020-01-01,2021-12-31,0.526897,0.394732,0.628277,3.762249,97.9981,13654.8486,116.854,0.025151
2022-S2,2022-07-01,2022-12-31,126,2020-07-01,2022-06-30,4.004053,18.03809,4.247127,0.761119,638.4595,458624.6875,677.2183,0.136623
2023-S1,2023-01-01,2023-06-30,119,2021-01-01,2022-12-31,0.866481,1.073205,1.035956,1.128978,338.9563,164229.8281,405.2528,0.076525
2023-S2,2023-07-01,2023-12-31,120,2021-07-01,2023-06-30,0.841608,0.800902,0.894931,4.06436,330.9784,123867.9141,351.9487,0.082337
2024-S1,2024-01-01,2024-06-30,121,2022-01-01,2023-12-31,0.355385,0.147535,0.384103,0.360926,127.0544,18857.207,137.3215,0.032568
2024-S2,2024-07-01,2024-12-31,125,2022-07-01,2024-06-30,0.695865,0.749045,0.865474,3.757541,245.6089,93313.8516,305.4732,0.056756
2025-S1,2025-01-01,2025-06-30,121,2023-01-01,2024-12-31,0.687909,0.562451,0.749967,5.598191,198.3156,46745.1445,216.2063,0.047763
