periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,operador,num_lags,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
2000-03,2000-03-01,2000-04-30,43,1999-03-01,2000-02-29,OWA,1,0.164425,0.03362,0.183359,0.16667,25.6607,818.8479,28.6155,0.012996
2000-05,2000-05-01,2000-06-30,45,1999-05-01,2000-04-30,OWA,1,0.564223,0.397845,0.63075,0.280973,62.2689,4845.6914,69.611,0.029458
2000-07,2000-07-01,2000-08-31,44,1999-07-01,2000-06-30,OWA,1,0.159532,0.032413,0.180036,0.060577,13.0104,215.5761,14.6825,0.005981
2000-09,2000-09-01,2000-10-31,43,1999-09-01,2000-08-31,OWA,1,0.722014,0.776329,0.881095,0.438952,70.042,7305.8705,85.4744,0.03219
2000-11,2000-11-01,2000-12-31,43,1999-11-01,2000-10-31,OWA,1,1.130415,2.081068,1.442591,0.971941,130.1847,27601.3314,166.1365,0.059492
2001-01,2001-01-01,2001-02-28,43,2000-01-01,2000-12-31,OWA,1,0.746727,0.779873,0.883104,0.502314,77.2622,8348.9877,91.3728,0.034412
2001-03,2001-03-01,2001-04-30,43,2000-03-01,2001-02-28,OWA,1,0.216126,0.069877,0.264342,0.111344,19.5916,574.1984,23.9624,0.008447
2001-05,2001-05-01,2001-06-30,44,2000-05-01,2001-04-30,OWA,1,0.462329,0.257822,0.507762,0.282146,32.8558,1302.089,36.0845,0.014193
2001-07,2001-07-01,2001-08-31,45,2000-07-01,2001-06-30,OWA,1,0.939478,1.215316,1.102414,1.106898,62.1994,5327.0666,72.9868,0.02714
2001-09,2001-09-01,2001-10-31,43,2000-09-01,2001-08-31,OWA,1,0.415062,0.209107,0.457282,0.355602,26.4283,847.7746,29.1166,0.011339
2001-11,2001-11-01,2001-12-31,43,2000-11-01,2001-10-31,OWA,1,0.115301,0.028254,0.16809,1.672041,7.0041,104.2616,10.2109,0.003047
2002-01,2002-01-01,2002-02-28,43,2001-01-01,2001-12-31,OWA,1,0.772736,0.946989,0.973134,31.754059,24.9774,989.412,31.4549,0.011015
2002-03,2002-03-01,2002-04-30,43,2001-03-01,2002-02-28,OWA,1,1.752548,3.413648,1.847606,1.206392,42.7851,2034.5335,45.1058,0.018867
2002-05,2002-05-01,2002-06-30,43,2001-05-01,2002-04-30,OWA,1,0.984767,1.810949,1.345715,0.616085,25.7053,1233.909,35.127,0.010849
2002-07,2002-07-01,2002-08-31,45,2001-07-01,2002-06-30,OWA,1,5.355589,35.836845,5.986388,0.530052,162.6792,33065.832,181.8401,0.061984
2002-09,2002-09-01,2002-10-31,44,2001-09-01,2002-08-31,OWA,1,0.548604,0.480029,0.692841,0.131748,63.1634,6363.2774,79.7702,0.022265
2002-11,2002-11-01,2002-12-31,43,2001-11-01,2002-10-31,OWA,1,0.40099,0.227538,0.477009,0.222898,80.3764,9142.0618,95.6141,0.028692
2003-01,2003-01-01,2003-02-28,43,2002-01-01,2002-12-31,OWA,1,0.199528,0.077616,0.278596,0.105991,45.3587,4011.0959,63.3332,0.015433
2003-03,2003-03-01,2003-04-30,43,2002-03-01,2003-02-28,OWA,1,0.221893,0.077022,0.277529,0.181758,54.891,4713.392,68.6541,0.018797
2003-05,2003-05-01,2003-06-30,43,2002-05-01,2003-04-30,OWA,1,0.073905,0.011454,0.107025,0.128794,15.9961,536.5967,23.1646,0.005595
2003-07,2003-07-01,2003-08-31,44,2002-07-01,2003-06-30,OWA,1,0.392952,0.185543,0.430747,0.863023,51.4755,3183.9491,56.4265,0.017905
2003-09,2003-09-01,2003-10-31,45,2002-09-01,2003-08-31,OWA,1,0.395026,0.215174,0.463869,2.050708,28.9881,1158.724,34.04,0.010085
2003-11,2003-11-01,2003-12-31,43,2002-11-01,2003-10-31,OWA,1,0.948597,1.00523,1.002612,1.548373,60.1811,4045.9636,63.6079,0.021348
2004-01,2004-01-01,2004-02-29,42,2003-01-01,2003-12-31,OWA,1,1.592676,3.008211,1.73442,0.542699,80.3814,7662.4041,87.5352,0.029535
2004-03,2004-03-01,2004-04-30,45,2003-03-01,2004-02-29,OWA,1,1.616252,3.060444,1.749412,0.546466,105.6237,13070.396,114.3258,0.039878
2004-05,2004-05-01,2004-06-30,43,2003-05-01,2004-04-30,OWA,1,0.347738,0.183155,0.427966,0.545497,28.1332,1198.8146,34.6239,0.0103
2004-07,2004-07-01,2004-08-31,44,2003-07-01,2004-06-30,OWA,1,1.451077,2.508005,1.583668,0.726737,119.0409,16878.7607,129.9183,0.045675
2004-09,2004-09-01,2004-10-31,43,2003-09-01,2004-08-31,OWA,1,0.475949,0.334636,0.578477,0.242346,42.3289,2646.8295,51.4473,0.016547
2004-11,2004-11-01,2004-12-31,45,2003-11-01,2004-10-31,OWA,1,1.437495,2.955428,1.719136,0.500352,125.6926,22595.792,150.319,0.052035
2005-01,2005-01-01,2005-02-28,41,2004-01-01,2004-12-31,OWA,1,0.20104,0.049933,0.223458,0.075881,20.2682,507.5245,22.5283,0.008601
2005-03,2005-03-01,2005-04-30,44,2004-03-01,2005-02-28,OWA,1,0.265195,0.116558,0.341406,0.163107,33.9647,1911.9194,43.7255,0.014424
2005-05,2005-05-01,2005-06-30,44,2004-05-01,2005-04-30,OWA,1,28.738647,2136.051514,46.217438,21.771103,4048.4847,42390062.925,6510.7652,1.739342
2005-07,2005-07-01,2005-08-31,44,2004-07-01,2005-06-30,OWA,1,6.102092,54.914139,7.410408,5.078364,719.657,763796.6909,873.9546,0.311863
2005-09,2005-09-01,2005-10-31,43,2004-09-01,2005-08-31,OWA,1,1.267386,1.998319,1.413619,1.153729,121.156,18261.53,135.1352,0.052853
2005-11,2005-11-01,2005-12-31,44,2004-11-01,2005-10-31,OWA,1,0.064911,0.009248,0.096164,0.060226,4.1849,38.4384,6.1999,0.001833
2006-01,2006-01-01,2006-02-28,42,2005-01-01,2005-12-31,OWA,1,0.816574,0.793815,0.890963,0.433747,25.9984,804.6793,28.3669,0.011507
2006-03,2006-03-01,2006-04-30,43,2005-03-01,2006-02-28,OWA,1,1.280032,3.191286,1.786417,1.378059,43.0421,3608.374,60.0697,0.018389
2006-05,2006-05-01,2006-06-30,45,2005-05-01,2006-04-30,OWA,1,8.833073,120.343575,10.970122,1.358679,262.7434,106478.728,326.3108,0.103512
2006-07,2006-07-01,2006-08-31,44,2005-07-01,2006-06-30,OWA,1,2.319675,6.850674,2.617379,3.037024,200.3175,51087.7434,226.026,0.083198
2006-09,2006-09-01,2006-10-31,43,2005-09-01,2006-08-31,OWA,1,0.207368,0.058826,0.24254,0.762143,20.8653,595.5691,24.4043,0.008767
2006-11,2006-11-01,2006-12-31,42,2005-11-01,2006-10-31,OWA,1,0.152583,0.038892,0.197211,0.201802,15.0796,379.868,19.4902,0.00664
