periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,operador,num_lags,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
1994-W37,1994-09-12,1994-09-18,5,1993-09-13,1994-09-11,OWA,1,0.566562,0.537146,0.732903,0.888514,5.9263,58.7712,7.6662,0.007147
1994-W38,1994-09-19,1994-09-25,5,1993-09-20,1994-09-18,OWA,1,0.677271,0.495737,0.704086,0.335882,7.0687,54.0007,7.3485,0.008405
1994-W39,1994-09-26,1994-10-02,5,1993-09-27,1994-09-25,OWA,1,0.209847,0.045685,0.213741,0.110853,2.2524,5.2635,2.2942,0.002679
1994-W40,1994-10-03,1994-10-09,5,1993-10-04,1994-10-02,OWA,1,0.150061,0.03056,0.174814,0.078766,1.6501,3.6951,1.9223,0.00196
1994-W41,1994-10-10,1994-10-16,5,1993-10-11,1994-10-09,OWA,1,0.461633,0.219102,0.468083,0.362898,5.2005,27.8068,5.2732,0.006222
1994-W42,1994-10-17,1994-10-23,5,1993-10-18,1994-10-16,OWA,1,0.082391,0.011121,0.105454,0.069481,0.9412,1.4514,1.2047,0.001126
1994-W43,1994-10-24,1994-10-30,5,1993-10-25,1994-10-23,OWA,1,0.192565,0.04692,0.216611,0.111522,2.2275,6.278,2.5056,0.002645
1994-W44,1994-10-31,1994-11-06,5,1993-11-01,1994-10-30,OWA,1,0.514343,0.315,0.561249,0.495285,6.0936,44.2128,6.6493,0.007295
1994-W45,1994-11-07,1994-11-13,5,1993-11-08,1994-11-06,OWA,1,0.339822,0.120438,0.347041,0.619734,4.0651,17.2347,4.1515,0.004899
1994-W46,1994-11-14,1994-11-20,5,1993-11-15,1994-11-13,OWA,1,0.225463,0.069332,0.263311,1.118042,2.6849,9.8318,3.1356,0.00325
1994-W47,1994-11-21,1994-11-27,5,1993-11-22,1994-11-20,OWA,1,0.222586,0.056993,0.238731,0.570262,2.6343,7.983,2.8254,0.00318
1994-W48,1994-11-28,1994-12-04,5,1993-11-29,1994-11-27,OWA,1,0.049524,0.003294,0.057391,0.130376,0.583,0.4565,0.6756,0.000704
