periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
2007-S2,2007-07-01,2007-12-31,130,2002-07-01,2007-06-30,0.379324,0.218002,0.466907,0.228362,98.7653,14779.1035,121.5693,0.0476
2008-S1,2008-01-01,2008-06-30,127,2003-01-01,2007-12-31,0.652452,0.52515,0.724672,0.288251,187.433,43338.8633,208.1799,0.104636
2008-S2,2008-07-01,2008-12-31,129,2003-07-01,2008-06-30,1.281671,2.22534,1.491757,20.008137,382.4406,198139.6875,445.1288,0.172129
2009-S1,2009-01-01,2009-06-30,128,2004-01-01,2008-12-31,0.522058,0.381742,0.617852,1.171499,136.9686,26276.8711,162.1014,0.058859
2009-S2,2009-07-01,2009-12-31,130,2004-07-01,2009-06-30,0.804345,0.72916,0.853909,0.727544,182.3055,37457.3867,193.5391,0.092638
2010-S1,2010-01-01,2010-06-30,128,2005-01-01,2009-12-31,0.255387,0.088031,0.296701,0.217103,53.3776,3845.5454,62.0125,0.027698
2010-S2,2010-07-01,2010-12-31,132,2005-07-01,2010-06-30,0.445246,0.242086,0.492023,0.313291,94.0203,10794.7656,103.8979,0.051416
2011-S1,2011-01-01,2011-06-30,127,2006-01-01,2010-12-31,0.288844,0.118363,0.344039,0.230256,63.6701,5751.1973,75.8366,0.035208
2011-S2,2011-07-01,2011-12-31,126,2006-07-01,2011-06-30,0.37526,0.222053,0.471225,0.658998,79.0798,9861.0703,99.3029,0.041492
2012-S1,2012-01-01,2012-06-30,121,2007-01-01,2011-12-31,0.693848,0.514964,0.71761,0.634302,128.6082,17692.3848,133.0127,0.072171
2012-S2,2012-07-01,2012-12-31,122,2007-07-01,2012-06-30,0.097186,0.014285,0.119521,0.123274,17.949,487.2574,22.0739,0.009919
2013-S1,2013-01-01,2013-06-30,118,2008-01-01,2012-12-31,0.2124,0.077974,0.279237,1.757465,39.8098,2739.1619,52.337,0.021429
2013-S2,2013-07-01,2013-12-31,124,2008-07-01,2013-06-30,0.209864,0.061983,0.248963,9.782189,39.2228,2165.0552,46.5302,0.020393
2014-S1,2014-01-01,2014-06-30,117,2009-01-01,2013-12-31,0.330071,0.187469,0.432977,1.015815,54.1078,5037.7212,70.9769,0.026996
2014-S2,2014-07-01,2014-12-31,123,2009-07-01,2014-06-30,1.880585,6.640994,2.577013,2.958189,152.5782,43715.1445,209.0817,0.070142
2015-S1,2015-01-01,2015-06-30,122,2010-01-01,2014-12-31,2.767286,8.591534,2.931132,0.449077,279.1614,87432.625,295.6901,0.111149
2015-S2,2015-07-01,2015-12-31,128,2010-07-01,2015-06-30,2.390412,6.494205,2.548373,0.45095,500.5827,284794.75,533.6616,0.163601
2016-S1,2016-01-01,2016-06-30,126,2011-01-01,2015-12-31,0.303223,0.126964,0.35632,0.111316,117.7801,19155.7969,138.4045,0.037546
2016-S2,2016-07-01,2016-12-31,126,2011-07-01,2016-06-30,0.148857,0.031117,0.1764,0.094625,74.1146,7713.7773,87.8281,0.024875
2017-S1,2017-01-01,2017-06-30,124,2012-01-01,2016-12-31,0.227459,0.061001,0.246983,0.204205,122.1345,17587.584,132.6182,0.042067
2017-S2,2017-07-01,2017-12-31,109,2012-07-01,2017-06-30,0.102646,0.015218,0.123362,0.09364,55.0596,4378.7026,66.1718,0.01831
2018-S1,2018-01-01,2018-06-30,121,2013-01-01,2017-12-31,0.300374,0.099734,0.315806,0.534914,155.8258,26840.75,163.8315,0.055046
2018-S2,2018-07-01,2018-12-31,123,2013-07-01,2018-06-30,0.426968,0.254734,0.504712,0.406404,200.6683,56266.9414,237.2065,0.063877
2019-S1,2019-01-01,2019-06-30,123,2014-01-01,2018-12-31,0.190408,0.046085,0.214675,0.193214,79.7878,8092.1162,89.9562,0.025151
2019-S2,2019-07-01,2019-12-31,128,2014-07-01,2019-06-30,0.33112,0.137919,0.371374,0.218853,115.5472,16794.6953,129.5943,0.033906
2020-S1,2020-01-01,2020-06-30,121,2015-01-01,2019-12-31,1.28676,2.569265,1.602893,0.391936,315.4654,154424.7344,392.9691,0.081473
2020-S2,2020-07-01,2020-12-31,123,2015-07-01,2020-06-30,0.469392,0.380949,0.617211,0.290841,126.6559,27736.166,166.5418,0.035317
2021-S1,2021-01-01,2021-06-30,120,2016-01-01,2020-12-31,0.26809,0.111388,0.333749,0.183081,84.2702,11005.9248,104.9091,0.02294
2021-S2,2021-07-01,2021-12-31,126,2016-07-01,2021-06-30,0.461493,0.274371,0.523804,0.234924,155.4378,31125.8867,176.4253,0.039772
2022-S1,2022-01-01,2022-06-30,124,2017-01-01,2021-12-31,0.252702,0.102733,0.320519,0.186579,94.3032,14306.8818,119.6114,0.024424
2022-S2,2022-07-01,2022-12-31,126,2017-07-01,2022-06-30,1.565319,2.829115,1.681997,0.494987,602.4319,419045.2188,647.337,0.128653
2023-S1,2023-01-01,2023-06-30,119,2018-01-01,2022-12-31,0.619396,0.578679,0.760709,0.395021,308.5896,143636.0469,378.9935,0.069859
2023-S2,2023-07-01,2023-12-31,120,2018-07-01,2023-06-30,0.655839,0.482448,0.694585,1.478664,338.2357,128320.0703,358.2179,0.084119
2024-S1,2024-01-01,2024-06-30,121,2019-01-01,2023-12-31,0.276367,0.088751,0.29791,6.27112,128.7142,19250.9863,138.7479,0.03298
2024-S2,2024-07-01,2024-12-31,125,2019-07-01,2024-06-30,0.656901,0.580507,0.76191,0.865655,268.7129,97136.875,311.6679,0.062386
2025-S1,2025-01-01,2025-06-30,121,2020-01-01,2024-12-31,0.541847,0.345178,0.587518,1.908453,201.1965,47591.5703,218.1549,0.048442
