periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
2021-W28,2021-07-12,2021-07-25,9,2020-07-13,2021-07-11,0.862655,0.793989,0.89106,0.615238,104.3621,11620.5234,107.7985,0.027181
2021-W30,2021-07-26,2021-08-08,10,2020-07-27,2021-07-25,1.345997,1.877979,1.370394,0.733604,168.2528,29344.5098,171.3024,0.043076
2021-W32,2021-08-09,2021-08-22,9,2020-08-10,2021-08-08,0.913199,1.089083,1.043591,0.515327,120.9469,19103.8145,138.2166,0.030804
2021-W34,2021-08-23,2021-09-05,10,2020-08-24,2021-08-22,0.238645,0.064086,0.253153,0.277562,32.9116,1218.8821,34.9125,0.008626
2021-W36,2021-09-06,2021-09-19,10,2020-09-07,2021-09-05,0.158818,0.032687,0.180796,0.169369,22.1422,635.3584,25.2063,0.005798
2021-W38,2021-09-20,2021-10-03,10,2020-09-21,2021-09-19,0.175618,0.046963,0.216709,0.195148,24.9056,944.5201,30.733,0.006517
2021-W40,2021-10-04,2021-10-17,10,2020-10-05,2021-10-03,0.649859,0.46229,0.679919,1.501882,91.5387,9172.4785,95.7731,0.024338
2021-W42,2021-10-18,2021-10-31,10,2020-10-19,2021-10-17,0.39363,0.162106,0.402624,0.672544,54.5131,3109.0347,55.7587,0.014463
2021-W44,2021-11-01,2021-11-14,9,2020-11-02,2021-10-31,0.473016,0.259111,0.50903,0.351302,64.7532,4855.752,69.6832,0.016722
2021-W46,2021-11-15,2021-11-28,9,2020-11-16,2021-11-14,0.960325,1.028343,1.014073,0.525424,134.6567,20218.9102,142.1932,0.034051
2021-W48,2021-11-29,2021-12-12,10,2020-11-30,2021-11-28,0.683406,0.558778,0.747515,0.40718,100.8174,12160.5547,110.2749,0.025471
2021-W50,2021-12-13,2021-12-26,10,2020-12-14,2021-12-12,0.65726,0.491206,0.700861,0.346404,97.6976,10853.1553,104.1785,0.024394
